t	fluks1	fluks2	P	Tf	Tc	v	I	Xe	Pm	Sm	z1	z2	rho	pcrit	Tfin	Tcin	mdotf	mdotc	c1	c2	c3	c4	c5	c6
83.6463095661	3659630454.15	8.75714971665e+12	1604043.56918	107.340543775	59.860240087	0.0	7.0975997719e+13	9.09877756398e+13	9.64964496166e+13	6.24135744553e+15	40.0	37.46	0.00015006842508	0.00643633	70.0	55.0	5.0	10.0	4765923471.93	20875578520.6	7573130493.37	5844095222.08	421506791.419	57172308.8183
84.1602317959	3624543438.97	8.67372914463e+12	1588674.95725	107.367741243	59.8683243814	0.0	7.09832453304e+13	9.09872989453e+13	9.64976836512e+13	6.24135611783e+15	40.0	37.46	0.000139980289353	0.00643633	70.0	55.0	5.0	10.0	4803546403.24	21001303551.7	7545994172.93	5762164789.72	416230534.638	56566651.4287
84.6741540256	3594675928.41	8.60251204743e+12	1575588.47556	107.38055794	59.8742444804	0.0	7.09904187e+13	9.09868272153e+13	9.6498905076e+13	6.24135480353e+15	40.0	37.46	0.000135232369151	0.00643633	70.0	55.0	5.0	10.0	4840321678.92	21121041798.6	7516841871.83	5685247586.19	411681990.141	56048445.0656
85.1881524097	3858031302.32	9.23888028705e+12	1691808.18508	107.486959897	59.879845094	0.0	7.09981107335e+13	9.09863213418e+13	9.65002147221e+13	6.24135339498e+15	40.2	37.46	0.000541948007826	0.00643633	70.0	55.0	5.0	10.0	4881114318.0	21267099274.5	7514059793.82	5667127141.15	420860838.667	58930323.5472
85.7042020138	3840966172.34	9.20026106869e+12	1684370.40221	107.595876828	59.8872097878	0.0	7.10058677109e+13	9.09858111055e+13	9.65015354357e+13	6.24135197423e+15	40.2	37.46	0.000501453042804	0.00643633	70.0	55.0	5.0	10.0	4922088292.26	21413293860.4	7512980329.48	5654287839.14	426391667.05	59530977.5385
86.2051611355	4142146971.34	9.93023777292e+12	1817319.07971	107.804111132	59.8966723739	0.0	7.10139828865e+13	9.09852770717e+13	9.65029170366e+13	6.24135048837e+15	40.4	37.46	0.000864474223106	0.00643633	70.0	55.0	5.0	10.0	4966413007.18	21584866634.8	7539978398.12	5697651118.87	442704122.08	63076189.6902
86.7129586277	4121138089.1	9.88458400404e+12	1808197.11262	108.016211261	59.9098626898	0.0	7.10222575528e+13	9.0984732247e+13	9.65043257992e+13	6.24134897266e+15	40.4	37.46	0.000785385696951	0.00643633	70.0	55.0	5.0	10.0	5011460214.32	21758747649.7	7568078751.77	5739377392.45	452667652.338	63885694.8329
87.2256210125	4445205263.82	1.06738829005e+13	1951374.82457	108.336039904	59.9269756824	0.0	7.10312354765e+13	9.09841406329e+13	9.65058541924e+13	6.2413473282e+15	40.6	37.46	0.00110067262036	0.00643633	70.0	55.0	5.0	10.0	5061770840.27	21965544886.3	7624742380.17	5833208488.32	472542907.817	67740408.6147
87.7514931271	4405653390.95	1.05866675073e+13	1934169.60465	108.661256239	59.9492956739	0.0	7.10404976708e+13	9.09835297163e+13	9.65074309904e+13	6.24134563049e+15	40.6	37.46	0.000978865237369	0.00643633	70.0	55.0	5.0	10.0	5113477750.84	22177172150.1	7681975335.08	5919598558.86	484355400.619	68490669.43
88.2698715035	4539267275.77	1.09189065238e+13	1993435.79736	109.017467336	59.9746672125	0.0	7.10498889987e+13	9.09829096517e+13	9.65090297458e+13	6.24134390821e+15	40.7	37.46	0.0010603258204	0.00643633	70.0	55.0	5.0	10.0	5166260922.64	22396702091.8	7747702086.33	6016509630.95	496749090.926	70185944.7692
88.7726450746	4482923774.45	1.07912167592e+13	1968850.78291	109.33941015	60.0016505391	0.0	7.10589376587e+13	9.09823116382e+13	9.65105701964e+13	6.24134224741e+15	40.7	37.46	0.000939134159984	0.00643633	70.0	55.0	5.0	10.0	5216639039.28	22603055430.6	7804999084.17	6091251870.82	501848822.325	70041678.269
89.2944616884	5010523422.37	1.20822650145e+13	2202219.65694	109.859866311	60.0333613971	0.0	7.10694198331e+13	9.09816179015e+13	9.65123545152e+13	6.24134032345e+15	41.0	37.46	0.00137945986059	0.00643633	70.0	55.0	5.0	10.0	5277540641.69	22873244841.9	7913284971.56	6258195927.96	529356336.051	76234246.1537
89.8149069908	4920332090.71	1.18781703352e+13	2162853.37487	110.355337649	60.0708172691	0.0	7.10798523758e+13	9.09809263735e+13	9.65141304119e+13	6.24133840638e+15	41.0	37.46	0.00119165557918	0.00643633	70.0	55.0	5.0	10.0	5337706014.94	23137216501.2	8013944596.22	6397468455.38	543181488.144	76920597.8644
90.3241875658	5237688021.35	1.26662565013e+13	2303655.1605	110.933788397	60.1118930069	0.0	7.10906715634e+13	9.09802079636e+13	9.65159720473e+13	6.24133641679e+15	41.2	37.46	0.00138870922031	0.00643633	70.0	55.0	5.0	10.0	5401213942.56	23424730753.9	8136179843.96	6570695577.77	564723775.505	80704619.9722
90.8390076047	5111568529.08	1.23764910003e+13	2248497.17175	111.472870606	60.1574771117	0.0	7.11014757611e+13	9.09794893175e+13	9.65178111755e+13	6.24133442728e+15	41.2	37.46	0.00118272683729	0.00643633	70.0	55.0	5.0	10.0	5463915264.38	23703609196.4	8246405681.72	6707791367.81	573266597.607	80406015.8602
91.3592881424	5401077903.31	1.31017319155e+13	2377208.89503	112.106174008	60.2061389673	0.0	7.11129891812e+13	9.09787220737e+13	9.65197709575e+13	6.24133230535e+15	41.4	37.46	0.0013509089585	0.00643633	70.0	55.0	5.0	10.0	5531753683.13	24013389271.7	8379990801.97	6881213587.54	591545683.339	83789641.8088
91.8489512145	5255625662.41	1.27645430417e+13	2313512.06256	112.640805587	60.2549531749	0.0	7.11236061088e+13	9.09780132766e+13	9.65215781977e+13	6.24133034572e+15	41.4	37.46	0.00114488285853	0.00643633	70.0	55.0	5.0	10.0	5593403487.18	24288543169.1	8488266513.98	7000665053.87	595839219.018	82977317.7536
92.3585605629	5527505652.63	1.34496491837e+13	2434572.41703	113.275704784	60.3071375471	0.0	7.11351925548e+13	9.09772382984e+13	9.65235504085e+13	6.24132820518e+15	41.6	37.46	0.00130435933515	0.00643633	70.0	55.0	5.0	10.0	5661573837.52	24599806790.8	8620555215.43	7157307622.4	610666461.314	85966877.1282
92.8644348511	5360067937.68	1.30590774182e+13	2361174.10758	113.834746987	60.3604864574	0.0	7.1146428942e+13	9.09764853554e+13	9.65254630987e+13	6.24132612616e+15	41.6	37.46	0.00108708479183	0.00643633	70.0	55.0	5.0	10.0	5726643143.29	24889589604.6	8731879576.81	7265794691.08	612524890.274	84851908.4399
93.3791160661	5615306785.04	1.37057506062e+13	2474984.67441	114.475144549	60.4150081202	0.0	7.11583641247e+13	9.09756840645e+13	9.65274946831e+13	6.24132391569e+15	41.8	37.46	0.00123622592348	0.00643633	70.0	55.0	5.0	10.0	5796555575.46	25207255944.9	8862972677.7	7407045032.87	625138027.591	87605789.4087
93.8786754236	5439775678.35	1.32942827179e+13	2397974.51174	115.021588904	60.4686921737	0.0	7.11696603138e+13	9.09749242972e+13	9.65294175686e+13	6.24132182037e+15	41.8	37.46	0.00102203051425	0.00643633	70.0	55.0	5.0	10.0	5861621748.94	25495145099.3	8969348138.1	7497655382.89	625106261.184	86305276.394
94.4083802779	5464969496.94	1.33756049069e+13	2409906.75805	115.581879342	60.5241204433	0.0	7.11816475993e+13	9.09741166799e+13	9.65314581195e+13	6.24131959414e+15	41.9	37.46	0.000998806288071	0.00643633	70.0	55.0	5.0	10.0	5930253920.34	25796189367.6	9076369741.53	7581128255.58	625577609.324	86215469.291
94.891330293	5310806612.53	1.30116746651e+13	2342207.61037	116.018755418	60.572591916	0.0	7.11922725151e+13	9.0973399796e+13	9.65332668323e+13	6.24131761827e+15	41.9	37.46	0.000826281200169	0.00643633	70.0	55.0	5.0	10.0	5989940020.29	26049895015.5	9154019083.85	7618270080.98	618848068.327	84396384.9516
95.4133069121	5541551865.38	1.35993618851e+13	2445284.72242	116.553323274	60.6231265447	0.0	7.12041879697e+13	9.09725945819e+13	9.65352951876e+13	6.24131540065e+15	42.1	37.46	0.00100436864297	0.00643633	70.0	55.0	5.0	10.0	6057592522.55	26343452502.5	9254073894.78	7692880356.98	624724545.173	86569929.5413
95.9137336825	5387131204.64	1.32344233766e+13	2377441.99111	117.003211775	60.6705930491	0.0	7.12153719712e+13	9.097183768e+13	9.65371990929e+13	6.24131331646e+15	42.1	37.46	0.000825478745923	0.00643633	70.0	55.0	5.0	10.0	6120075501.96	26607477155.6	9333136429.89	7731600087.75	622027591.464	85390894.5301
96.4154579636	5624085428.88	1.38384129591e+13	2483312.67233	117.519496121	60.7171920402	0.0	7.12270276948e+13	9.0971047629e+13	9.65391832484e+13	6.24131114272e+15	42.3	37.46	0.00100322962335	0.00643633	70.0	55.0	5.0	10.0	6185964786.38	26892278638.3	9429316593.73	7806092859.63	630750404.511	87818546.3837
96.9244030556	5465707109.13	1.34632665444e+13	2413691.10985	117.976790606	60.7641349268	0.0	7.12385919483e+13	9.09702626351e+13	9.65411519015e+13	6.24130898324e+15	42.3	37.46	0.000820158770143	0.00643633	70.0	55.0	5.0	10.0	6250257034.43	27162636126.2	9509068508.48	7846676477.5	629527629.989	86667545.9022
97.4280578738	5507092134.48	1.35814948404e+13	2432710.18979	118.421481653	60.808721251	0.0	7.12500806846e+13	9.09694817134e+13	9.65431077152e+13	6.24130683579e+15	42.4	37.46	0.000831115043497	0.00643633	70.0	55.0	5.0	10.0	6313850312.61	27428535195.1	9585852401.25	7885559879.93	630101838.577	86816719.1712
97.9364749138	5364248492.97	1.32412528554e+13	2369868.71814	118.801907158	60.8516339362	0.0	7.12613924398e+13	9.09687119131e+13	9.65450334749e+13	6.24130471897e+15	42.4	37.46	0.000677904810222	0.00643633	70.0	55.0	5.0	10.0	6375300389.26	27677298856.4	9645450011.89	7892872973.24	623929561.22	85179488.237
98.452443222	5593700421.76	1.38275295758e+13	2472477.00047	119.251579954	60.8935151438	0.0	7.12732946161e+13	9.09679008581e+13	9.65470596976e+13	6.24130249027e+15	42.6	37.46	0.000870684065856	0.00643633	70.0	55.0	5.0	10.0	6440734156.15	27948847540.3	9722828912.74	7938495620.65	630236093.23	87400793.884
98.9471895703	5458891039.33	1.35064968126e+13	2413153.03456	119.630329719	60.9330874133	0.0	7.12845071045e+13	9.09671358698e+13	9.6548968568e+13	6.24130038839e+15	42.6	37.46	0.000717273008458	0.00643633	70.0	55.0	5.0	10.0	6501441096.46	28194329150.1	9783300076.6	7957119374.53	628693978.199	86471502.4292
99.4484259672	5693739924.03	1.4107707183e+13	2518213.20807	120.082578064	60.9726665546	0.0	7.12963132913e+13	9.09663292943e+13	9.65509784541e+13	6.24129817387e+15	42.8	37.46	0.000901695850026	0.00643633	70.0	55.0	5.0	10.0	6566229881.54	28463598502.6	9862654158.1	8014791620.81	638108647.276	88950364.693
99.9565838982	5551748301.43	1.37690828605e+13	2455699.03141	120.48276261	61.0129505263	0.0	7.1308055559e+13	9.09655260792e+13	9.65529775245e+13	6.24129596881e+15	42.8	37.46	0.000738663466982	0.00643633	70.0	55.0	5.0	10.0	6629640492.48	28720048413.4	9927779610.74	8043690027.57	638016574.209	88000450.6513
100.484329176	5593068185.84	1.38872891203e+13	2474702.63259	120.894285547	61.0534123645	0.0	7.13203106305e+13	9.09646867746e+13	9.65550639128e+13	6.24129366546e+15	42.9	37.46	0.000752250310531	0.00643633	70.0	55.0	5.0	10.0	6695568146.19	28985500614.7	9994542269.05	8075133641.51	639501929.289	88235604.4925
100.972615112	5468763406.44	1.35891996139e+13	2419932.48552	121.215354478	61.0893093434	0.0	7.13313995459e+13	9.09639265616e+13	9.65569518372e+13	6.24129157911e+15	42.9	37.46	0.00062076107052	0.00643633	70.0	55.0	5.0	10.0	6754133714.52	29213734714.7	10040957101.9	8076989918.13	634570024.365	86815176.5707
101.474612916	5700184970.38	1.41827707547e+13	2523530.41248	121.611874735	61.125114515	0.0	7.13432237587e+13	9.09631149985e+13	9.65589648905e+13	6.24128935333e+15	43.1	37.46	0.000816638293189	0.00643633	70.0	55.0	5.0	10.0	6817453474.35	29467946409.8	10106439609.0	8118044649.8	641530668.928	89078974.918
101.982116332	5572459465.71	1.38767825065e+13	2467242.71374	121.964192462	61.1611667533	0.0	7.13549932314e+13	9.09623063156e+13	9.65609686843e+13	6.2412871356e+15	43.1	37.46	0.000671630641751	0.00643633	70.0	55.0	5.0	10.0	6879553779.01	29710961216.1	10160112674.4	8136213810.35	640915091.642	88282790.4144
102.49986852	5799472046.68	1.44619319488e+13	2568974.75173	122.394267108	61.1978343635	0.0	7.13674554015e+13	9.09614489477e+13	9.65630903504e+13	6.24128478604e+15	43.3	37.46	0.000846467905292	0.00643633	70.0	55.0	5.0	10.0	6946239347.34	29979804175.1	10233604640.2	8194180083.6	650944549.396	90780631.1898
102.993010294	5670148919.88	1.41516527008e+13	2511956.0665	122.750432349	61.2332072042	0.0	7.13791158266e+13	9.0960645825e+13	9.6565075585e+13	6.24128258528e+15	43.3	37.46	0.000699097473097	0.00643633	70.0	55.0	5.0	10.0	7007639490.3	30220540781.7	10289689993.5	8221912610.73	651265257.161	89911633.3906
103.513548833	5714332466.03	1.42771907357e+13	2532246.45083	123.124285623	61.2696226925	0.0	7.13914857373e+13	9.09597929092e+13	9.65671816266e+13	6.24128024878e+15	43.4	37.46	0.000717800315467	0.00643633	70.0	55.0	5.0	10.0	7072551471.17	30474127377.7	10348634283.5	8252954155.51	653034458.382	90166818.9251
104.006690607	5596102838.06	1.39919617827e+13	2480076.91458	123.423050176	61.3028258015	0.0	7.14029734068e+13	9.0959000096e+13	9.65691375318e+13	6.24127807682e+15	43.4	37.46	0.000593599658054	0.00643633	70.0	55.0	5.0	10.0	7131765035.29	30698101425.6	10390340123.8	8256778798.46	648665732.973	88841687.0196
104.516912032	5821412706.75	1.45734791098e+13	2581097.31653	123.803883773	61.3363127192	0.0	7.14153079588e+13	9.09581478885e+13	9.65712375635e+13	6.24127574372e+15	43.6	37.46	0.000777671161797	0.00643633	70.0	55.0	5.0	10.0	7196332906.18	30950754343.9	10452634255.7	8301716466.41	656359165.887	91178392.7942
105.030303872	5697743955.51	1.42754245122e+13	2526519.25892	124.135299374	61.3700427831	0.0	7.14275149228e+13	9.09573036465e+13	9.65733159389e+13	6.24127343249e+15	43.6	37.46	0.000639253009257	0.00643633	70.0	55.0	5.0	10.0	7259214578.63	31189912753.3	10502017232.1	8321317734.88	655791512.875	90349615.4831
105.554156198	5916688177.52	1.48434821085e+13	2624801.30869	124.544289942	61.4044832729	0.0	7.144042258e+13	9.0956409859e+13	9.65755135519e+13	6.2412709873e+15	43.8	37.46	0.000804357933678	0.00643633	70.0	55.0	5.0	10.0	7326673580.76	31454711474.5	10571193154.5	8380154729.05	665718581.514	92789614.5154
106.04951555	5791885080.36	1.45422613168e+13	2569697.71806	124.878049377	61.4375695927	0.0	7.14524180206e+13	9.09555783597e+13	9.65775559212e+13	6.24126871259e+15	43.8	37.46	0.00066427029278	0.00643633	70.0	55.0	5.0	10.0	7388336637.01	31689796755.9	10622888916.6	8408171093.39	665946815.017	91920021.8485
106.558970692	6007695247.05	1.51040098758e+13	2666650.50849	125.28915599	61.4718730381	0.0	7.1465189104e+13	9.09546920025e+13	9.65797302916e+13	6.24126628949e+15	44.0	37.46	0.000821211569295	0.00643633	70.0	55.0	5.0	10.0	7454923253.28	31951535038.7	10693946364.7	8473107750.07	675990973.363	94274961.0782
107.060580731	5875287906.71	1.47837776357e+13	2608158.85815	125.6377217	61.5062696858	0.0	7.14775389931e+13	9.0953833946e+13	9.65818330213e+13	6.24126394383e+15	44.0	37.46	0.000674178003796	0.00643633	70.0	55.0	5.0	10.0	7518231959.96	32193069236.3	10749285155.4	8506991782.36	676210824.848	93335435.8259
107.566145135	6084668848.04	1.53308236135e+13	2702313.3274	126.050583607	61.5410755023	0.0	7.14903874547e+13	9.09529401323e+13	9.65840205845e+13	6.24126150206e+15	44.2	37.46	0.00082306400571	0.00643633	70.0	55.0	5.0	10.0	7584934349.08	32454644410.1	10821244143.6	8573577801.92	685608483.262	95552694.5159
108.072698131	5946204633.62	1.49951382744e+13	2641111.8792	126.407245003	61.5765075067	0.0	7.15030344145e+13	9.09520593597e+13	9.65861739125e+13	6.24125909602e+15	44.2	37.46	0.00067185438909	0.00643633	70.0	55.0	5.0	10.0	7649488841.0	32700368689.7	10878485829.0	8609582376.72	685457686.975	94548230.2144
108.602854762	5976388881.3	1.50869539181e+13	2655232.18311	126.773191732	61.6124959574	0.0	7.15163050118e+13	9.09511341681e+13	9.65884334455e+13	6.24125656929e+15	44.3	37.46	0.000675661462709	0.00643633	70.0	55.0	5.0	10.0	7716900990.79	32955396054.9	10936721681.5	8645218119.95	686339545.897	94628570.3775
109.089469422	5857660755.35	1.47974883038e+13	2602711.4193	127.05219607	61.6441132916	0.0	7.15282440484e+13	9.09503010928e+13	9.65904663345e+13	6.24125429395e+15	44.3	37.46	0.000556847278086	0.00643633	70.0	55.0	5.0	10.0	7776405471.61	33172729715.6	10975668588.2	8650933298.61	681280049.832	93227199.2583
109.611522797	6058281027.8	1.53227288544e+13	2692996.94659	127.415771304	61.6769574896	0.0	7.15414583698e+13	9.09493780493e+13	9.65927163105e+13	6.24125177442e+15	44.5	37.46	0.000715484206456	0.00643633	70.0	55.0	5.0	10.0	7843174408.05	33424420396.9	11034587707.8	8693720103.63	687460639.153	95267204.6329
110.095445343	5941667573.79	1.50385971049e+13	2641402.02968	127.705251927	61.7071533932	0.0	7.15535169802e+13	9.09485349721e+13	9.65947695713e+13	6.24124947313e+15	44.5	37.46	0.000591685268299	0.00643633	70.0	55.0	5.0	10.0	7903117629.03	33643792841.1	11077053730.9	8709891216.16	686088405.342	94415184.662
110.608237895	5984709228.28	1.51611440116e+13	2661194.13457	128.013141346	61.7378596323	0.0	7.15663596422e+13	9.09476362969e+13	9.65969563481e+13	6.24124702064e+15	44.6	37.46	0.000614229106933	0.00643633	70.0	55.0	5.0	10.0	7966776751.48	33876280248.0	11122753900.8	8730798186.45	686884201.025	94672439.7014
111.111757583	5875876612.46	1.48947965207e+13	2613009.85446	128.2643877	61.7666008818	0.0	7.157875361e+13	9.09467683971e+13	9.65990667972e+13	6.24124465186e+15	44.6	37.46	0.000506380075149	0.00643633	70.0	55.0	5.0	10.0	8027116419.28	34089276575.5	11154799741.4	8728387004.71	682370689.611	93447113.4867
111.615277271	5780073155.26	1.46592678592e+13	2570569.76891	128.463733059	61.7926833052	0.0	7.1590915423e+13	9.09459163251e+13	9.66011377921e+13	6.24124232579e+15	44.6	37.46	0.000420689133072	0.00643633	70.0	55.0	5.0	10.0	8085177146.32	34286413342.1	11174042864.2	8705116725.29	674751353.417	91938966.0654
112.118796958	5698129527.67	1.44570718522e+13	2534252.72241	128.618721705	61.8154831049	0.0	7.16028757459e+13	9.09450780869e+13	9.66031745474e+13	6.2412400369e+15	44.6	37.46	0.00035399371144	0.00643633	70.0	55.0	5.0	10.0	8141224592.39	34469599585.6	11182645056.8	8666737650.04	666059094.582	90536785.1095
112.622316646	5629165420.84	1.42863360037e+13	2503675.36732	128.736573764	61.8348258925	0.0	7.16146649812e+13	9.09442516746e+13	9.66051822331e+13	6.24123777969e+15	44.6	37.46	0.000303239438099	0.00643633	70.0	55.0	5.0	10.0	8195520595.29	34640700710.7	11182636593.2	8618160690.14	657429508.601	89321551.4535
113.125836334	5571815584.15	1.41438980775e+13	2478237.28903	128.823769413	61.8508150654	0.0	7.16263109454e+13	9.09434352356e+13	9.66071655791e+13	6.24123554906e+15	44.6	37.46	0.000265668382316	0.00643633	70.0	55.0	5.0	10.0	8248304148.24	34801412994.1	11175813256.4	8563366231.81	649444346.678	88296190.0176
113.629356021	5524637438.44	1.40263447677e+13	2457302.43479	128.885966187	61.8637117532	0.0	7.16378382725e+13	9.09426271188e+13	9.66091287747e+13	6.24123334051e+15	44.6	37.46	0.000238862139126	0.00643633	70.0	55.0	5.0	10.0	8299786662.54	34953233849.4	11163720971.4	8505481918.21	642361157.136	87443943.2401
114.132875709	5486258166.04	1.39303933142e+13	2440264.7327	128.928029204	61.8738551783	0.0	7.16492684166e+13	9.0941825879e+13	9.66110754679e+13	6.24123115009e+15	44.6	37.46	0.000220734237937	0.00643633	70.0	55.0	5.0	10.0	8350152154.12	35097464971.0	11147669613.3	8446903437.2	636255204.715	86743981.3675
114.636395397	5455426140.82	1.38530303196e+13	2426571.15534	128.954100147	61.8816118667	0.0	7.16606198691e+13	9.09410302648e+13	9.66130088034e+13	6.24122897439e+15	44.6	37.46	0.000209504169467	0.00643633	70.0	55.0	5.0	10.0	8399559201.96	35235227174.9	11128756322.8	8389417824.01	631103968.941	86175845.5352
115.139915085	5431023520.2	1.3791550864e+13	2415727.48172	128.96767667	61.8873445847	0.0	7.16719084469e+13	9.09402392016e+13	9.66149314708e+13	6.24122681048e+15	44.6	37.46	0.000203665664008	0.00643633	70.0	55.0	5.0	10.0	8448143468.13	35367478814.9	11107890866.8	8334315683.62	626836203.227	85720740.8996
115.643434772	5412062667.4	1.37435552877e+13	2407296.83746	128.971690684	61.8913943955	0.0	7.16831475901e+13	9.09394517723e+13	9.66168457555e+13	6.24122465588e+15	44.6	37.46	0.000201954550899	0.00643633	70.0	55.0	5.0	10.0	8496020280.15	35495034433.3	11085820058.4	8282488416.46	623359747.802	85361846.693
116.14695446	5397676348.89	1.37069290121e+13	2400895.44026	128.968581004	61.8940712427	0.0	7.16943486441e+13	9.09386672e+13	9.6618753587e+13	6.24122250847e+15	44.6	37.46	0.000203318430419	0.00643633	70.0	55.0	5.0	10.0	8543287072.05	35618582296.5	11063150111.7	8234510321.39	620576850.007	85084291.8062
116.650474148	5387106199.27	1.36798170066e+13	2396187.5532	128.96035894	61.8956499457	0.0	7.17055211178e+13	9.09378848307e+13	9.66206565821e+13	6.24122036649e+15	44.6	37.46	0.000206888976203	0.00643633	70.0	55.0	5.0	10.0	8590025613.0	35738700355.8	11040366628.1	8190706914.68	618392262.7	84875016.2085
117.170144905	5379504871.92	1.36601131481e+13	2392797.36116	128.948254461	61.8963813023	0.0	7.17170303842e+13	9.09370790962e+13	9.66226169739e+13	6.24121815991e+15	44.6	37.46	0.000212135676866	0.00643633	70.0	55.0	5.0	10.0	8637781701.87	35859586205.7	11017139270.8	8150018233.06	616671635.851	84718715.014
117.703382603	5374528607.23	1.36469869863e+13	2390572.87727	128.933516551	61.8964170413	0.0	7.17288247294e+13	9.093625364e+13	9.66246259543e+13	6.24121589869e+15	44.6	37.46	0.000218519020912	0.00643633	70.0	55.0	5.0	10.0	8686339856.1	35980823299.0	10993943153.5	8113021252.11	615378288.703	84609907.1686
118.180373228	5372023151.03	1.36401552323e+13	2389447.94539	128.919340736	61.8960010621	0.0	7.17393667873e+13	9.09355160318e+13	9.66264216523e+13	6.24121387758e+15	44.6	37.46	0.000224656790358	0.00643633	70.0	55.0	5.0	10.0	8729437862.63	36087174661.8	10973949587.0	8083881917.44	614556718.806	84548329.0616
118.708682448	5370927403.16	1.36368835457e+13	2388950.49598	128.903400578	61.8952035958	0.0	7.17510384459e+13	9.09346996087e+13	9.66284097891e+13	6.24121163995e+15	44.6	37.46	0.000231557450524	0.00643633	70.0	55.0	5.0	10.0	8776838722.68	36202933165.0	10952802452.4	8055745278.32	613948764.025	84511615.1817
119.204507621	5369162168.59	1.36318395512e+13	2388146.7937	128.888874347	61.8942360021	0.0	7.17619916013e+13	9.09339336565e+13	9.6630275561e+13	6.24120954011e+15	44.6	37.46	0.000237845992771	0.00643633	70.0	55.0	5.0	10.0	8821036814.36	36309850828.1	10934026738.5	8033065654.43	613620308.515	84503609.5284
119.712469307	5372598159.15	1.36401162882e+13	2389670.18498	128.874763478	61.8931199778	0.0	7.17732139094e+13	9.09331490935e+13	9.66321872045e+13	6.24120738872e+15	44.6	37.46	0.000243955269614	0.00643633	70.0	55.0	5.0	10.0	8866044752.36	36417785299.9	10915897720.1	8013210599.63	613459527.819	84509787.404
120.206745252	5374500495.41	1.36445070136e+13	2390506.08524	128.862207811	61.8919898893	0.0	7.17841373547e+13	9.09323856227e+13	9.66340479612e+13	6.24120529467e+15	44.6	37.46	0.000249392551875	0.00643633	70.0	55.0	5.0	10.0	8909597718.0	36521414915.5	10899391008.5	7996937739.44	613451421.646	84530949.0101
120.741178109	5377143544.28	1.36508047368e+13	2391672.3666	128.850157864	61.8907658984	0.0	7.17959535966e+13	9.09315599744e+13	9.66360608259e+13	6.24120302952e+15	44.6	37.46	0.000254612967703	0.00643633	70.0	55.0	5.0	10.0	8956433792.95	36632016927.1	10882801473.9	7982375764.82	613568458.449	84566320.0063
121.22702616	5379857754.12	1.36573698801e+13	2392872.24902	128.840682011	61.8897073403	0.0	7.18067012863e+13	9.09308091815e+13	9.66378916875e+13	6.24120096925e+15	44.6	37.46	0.000258720707043	0.00643633	70.0	55.0	5.0	10.0	8998790202.87	36731325394.4	10868832423.7	7971561934.88	613756455.537	84605040.8477
121.761459017	5383037033.48	1.36651396294e+13	2394279.52544	128.8319422	61.8886357421	0.0	7.18185306068e+13	9.09299830352e+13	9.6639906828e+13	6.24119870166e+15	44.6	37.46	0.000262512822101	0.00643633	70.0	55.0	5.0	10.0	9045145085.08	36839258440.3	10854651905.8	7962005747.69	614026698.564	84652352.215
122.247307068	5385996740.19	1.36724308271e+13	2395590.92004	128.825524733	61.8877658659	0.0	7.18292910622e+13	9.09292317194e+13	9.66417399074e+13	6.241196639e+15	44.6	37.46	0.000265301131432	0.00643633	70.0	55.0	5.0	10.0	9087073997.17	36936225681.5	10842793217.6	7955171897.84	614311061.927	84697721.8936
122.781739925	5389235172.42	1.36804625645e+13	2397027.02868	128.820097493	61.8869377221	0.0	7.18411348245e+13	9.09284049603e+13	9.66437575554e+13	6.2411943687e+15	44.6	37.46	0.00026766436259	0.00643633	70.0	55.0	5.0	10.0	9132964883.02	37041644881.7	10830824573.3	7949405451.5	614648975.269	84748457.3666
123.267587977	5392101607.77	1.36876150743e+13	2398299.15008	128.816575207	61.8863080879	0.0	7.1851908386e+13	9.09276530806e+13	9.66455929106e+13	6.24119230355e+15	44.6	37.46	0.000269203967905	0.00643633	70.0	55.0	5.0	10.0	9174474463.36	37136360893.4	10820864161.6	7945522047.12	614966790.279	84794130.3899
123.802020833	5395118541.65	1.36951865349e+13	2399639.04093	128.814148847	61.8857526493	0.0	7.18637662093e+13	9.09268257176e+13	9.66476130015e+13	6.24119003056e+15	44.6	37.46	0.000270273012636	0.00643633	70.0	55.0	5.0	10.0	9219904087.87	37239322683.3	10810851085.5	7942505584.62	615317277.672	84842854.4446
124.287868885	5397706916.78	1.37017193857e+13	2400789.43057	128.813154747	61.8853701452	0.0	7.18745520188e+13	9.09260733191e+13	9.66494504866e+13	6.24118796306e+15	44.6	37.46	0.000270722351046	0.00643633	70.0	55.0	5.0	10.0	9260992609.33	37331810152.7	10802544478.4	7940715778.96	615629510.036	84885127.2382
124.822301742	5400362825.89	1.37084612032e+13	2401970.70269	128.813267417	61.8850784437	0.0	7.18864225613e+13	9.09252454311e+13	9.66514727922e+13	6.24118568762e+15	44.6	37.46	0.000270696486926	0.00643633	70.0	55.0	5.0	10.0	9305955822.0	37432317480.1	10794214007.8	7939604965.19	615959946.13	84928911.734
125.308149793	5402593576.99	1.37141575217e+13	2402963.63617	128.814352682	61.884923699	0.0	7.18972191565e+13	9.0924492604e+13	9.66533121585e+13	6.24118361803e+15	44.6	37.46	0.000270249147796	0.00643633	70.0	55.0	5.0	10.0	9346616644.82	37522565875.6	10787315270.1	7939228802.37	616244833.984	84965984.9084
